# Netscape HTTP Cookie File
# http://curl.haxx.se/rfc/cookie_spec.html
# This is a generated file!  Do not edit.

.descargas2020.org	TRUE	/	TRUE	1582581905	__cfduid	d5590693599305b4afef9f01ff93354051579989905
.gamovideo.com	TRUE	/	FALSE	1582581406	__cfduid	d815a220427b5a32aa76d5f9df38202511579989406
.gamovideo.com	TRUE	/	FALSE		lang	3
.hdfull.io	TRUE	/	FALSE	1582581011	__cfduid	ddb59cec29282b82af706714440b233a21579989011
.powvldeo.co	TRUE	/	FALSE	1582580663	__cfduid	d11dc171b314168641a301ea8d2afc4d41579988663
.powvldeo.co	TRUE	/	FALSE		lang	4
.seriespapaya.nu	TRUE	/	TRUE	1582580641	__cfduid	dd4ae93cbb93319d02864d71d933d97091579988641
.streamp1ay.me	TRUE	/	FALSE	1582581022	__cfduid	d392efc937a7e26dc18729959b3cf83ad1579989022
.viditodo.com	TRUE	/	TRUE	1582581480	__cfduid	d052bde8c9d557a80d721e25f22525e421579989480
.vidtodo.com	TRUE	/	TRUE	1582581480	__cfduid	d9e09a567835fca1d14e383f05adbab971579989480
.waaw.tv	TRUE	/	FALSE	1582581106	__cfduid	de8e42c376df1d58fe7b80734abe5292a1579989106
hdfull.io	FALSE	/	FALSE		PHPSESSID	h6u69oaarvck3s03s7osnriq17
hdfull.io	FALSE	/	FALSE	1582581126	language	es
